DateTime,Entries,UniqueIPs
1434197235,114,745472
1434283635,114,745472
1434283635,114,745472
1434629234,114,745472
1434629234,114,745472
1435147643,115,746496
1438258044,116,747520
1439122061,116,747520
1439122061,116,747520
1439122061,116,747520
1439208442,116,747520
1439294839,117,748544
1439640436,117,748544
1440158843,117,748544
1440590838,117,748544
1443096438,118,749568
1448712434,119,750592
1449058037,120,751616
1453118828,120,751616
1453205231,120,751616
1453291628,120,751616
1453378031,120,751616
1453464429,120,751616
1453550832,120,751616
1453637228,120,751616
1453723630,120,751616
1455106028,121,752640
1458302829,122,753664
1460203629,123,754688
1466510835,122,753664
1467720434,121,752640
1470226036,122,753664
1470830837,123,754688
1489061259,124,755712
1496232443,125,755456
1497614868,125,755200
1498651645,124,754944
1505390850,125,755968
1506427645,126,756992
1511611654,127,758016
1512648465,126,757760
1527336453,126,757760
1527422848,126,757760
1527941254,126,757760
1528027653,126,757760
1528286856,126,757760
1528286856,126,757760
1528286856,126,757760
1528286856,126,757760
1528286856,126,757760
1532693254,125,756736
1536235665,126,757760
1545394051,127,758784
1549368532,128,759808
1564834075,129,760832
1570277272,131,761856
1572696481,133,762880
