DateTime,Entries,UniqueIPs
1438136187,0,0
1438136187,0,0
1438136187,0,0
1438136187,0,0
1438136187,3160,38164992
1438136187,3160,38164992
1438136187,3160,38164992
1440631768,3324,38292992
1440631768,3324,38292992
1443512099,3503,38559744
1446103148,3368,38504704
1448836885,3424,38614784
1451465577,3546,38726400
1454025634,3582,38820096
1454452580,3535,38826240
1456617637,3603,38971904
1457913920,3672,39068160
1459215119,3669,39107584
1461880281,3737,40232448
1464584821,3863,40446720
1465357136,3854,40480512
1467243763,3970,40679936
1469759141,4041,41871360
1472424244,4150,42068480
1475106770,4182,42125312
1477611060,4230,42215936
1479089381,4248,42206464
1480463219,4273,42222080
1481597487,4435,42425344
1483056452,4471,42446336
1485219556,4527,42548224
1488152366,4563,42871552
1490917929,4654,42932736
1493318955,4750,43104000
1496154684,4854,43368960
1498709715,4798,43381760
1501291994,4827,43405568
1503993911,4868,43490816
1504170069,4860,43488768
1506621513,4912,43527424
1509242222,5655,43692032
1510612529,5652,43702272
1511913666,4947,43840768
1514507841,4874,43881472
1517223854,4966,43931648
1519685203,4990,43930880
1521068847,4989,44430080
1522340070,5001,44438528
1525042003,5203,44156672
1527721309,5185,43971328
1527721309,5185,43971328
1527721309,5185,43971328
1527721309,5185,43971328
1527721309,5185,43971328
1527721309,5185,43971328
1530232714,5206,43990784
1532913201,5234,43888128
1535506363,5244,43927296
1537947468,5280,43300352
1540940373,5492,43357184
1543448525,5517,43367168
1545955913,5446,43228416
1548772257,5471,43264256
1550036991,5545,43294464
1551310831,5542,42759936
1552517753,5633,42791936
1553816934,5723,42879488
1556577911,5652,42849536
1559170675,5615,42999808
1561674960,5646,43029248
1564477833,5652,42960128
1567080595,5687,42963456
1569797722,5737,43026688
1572392072,5768,43030528
1574934812,5773,42990336
1577748902,5828,43017472
1580422703,5860,43025152
1582800599,5926,43164672
1585610296,5967,43172864
1588067623,6014,43288064
1590623862,6036,43557632
1593407686,6088,43598848
1594682835,6159,43844352
1596061956,6206,43878144
1598571048,6263,43903488
1601420904,6292,43754240
1604015514,6402,44209408
1606693232,6401,44223744
1609370978,6994,44633600
1611877030,6920,44614144
1614293348,6785,44661504
1615765029,7124,44879616
1617143476,7168,44917504
1619736557,7202,45149440
1622414641,7311,44822784
1624921861,7077,45305344
1627601515,7069,45390592
1630278829,7199,45472256
1632958565,7284,45524224
1635464703,7287,46171136
