DateTime,AddedIPs,RemovedIPs
1459123782,1,0
1459296580,2,0
1459642173,1,0
1459728563,1,0
1459814995,2,0
1460247011,2,0
1460333435,1,0
1460592592,1,0
1460851795,1,0
1461283795,1,0
1461370200,1,0
1461456581,1,0
1461715807,5,0
1461802184,2,0
1461888614,1,0
1461974973,0,1
1462320560,2,2
1462407001,1,2
1462752572,8,1
1462838985,8,0
1462925364,5,1
1463011767,2,1
1463098146,7,0
1463184566,1,0
1463357358,1,0
1463443769,3,1
1463530164,7,0
1463616551,3,1
1463702976,3,1
1463789373,4,1
1463962199,1,1
1464048561,5,1
1464134981,8,6
1464221479,4,0
1464307873,3,1
1464394154,1,0
1464480607,1,0
1464567004,2,0
1464653413,7,0
1464739825,3,0
1464912692,5,3
1464999114,5,1
1465085515,5,0
1465258395,6,8
1465431399,3,13
1465604258,3,10
1465776925,3,0
1465863248,4,2
1466036508,2,4
1466209279,8,7
1466382187,0,7
1466468625,1,5
1466568623,7,6
1466935809,7,11
1467209368,4,12
1467335718,6,7
1467418558,2,0
1467677677,1,14
1467850650,2,4
1468023648,2,0
1468196468,2,7
1468369254,1,4
1468541917,2,3
1468628127,1,0
1468801267,1,7
1468973827,2,1
1469060133,2,0
1469233284,1,7
1469319350,2,5
1469405645,1,0
1469664822,2,5
1470010494,1,4
1470096792,4,1
1470269606,1,5
1470442528,1,0
1470528880,0,2
1470960789,0,1
1471133443,0,1
1471219776,0,1
1471392813,2,2
1471652505,7,6
1471825203,3,1
1471997886,8,1
1472084232,3,3
1472257027,9,1
1472429751,3,1
1472516058,2,0
1472602226,1,0
1472775299,7,7
1472861638,1,0
1472948038,1,0
1473121065,4,0
1473293740,6,1
1473380126,2,0
1473552907,3,0
1473639260,3,0
1473725664,2,0
1473811893,1,2
1473984859,1,8
1474071251,2,0
1474157653,1,0
1474244058,1,0
1474330455,2,3
1474503059,3,6
1474676063,1,11
1474848910,2,0
1474935031,0,2
1475021669,8,5
1475108432,3,0
1475198215,1,6
1475371017,0,1
1475540447,1,8
1475712751,9,0
1475799072,3,4
1475885406,3,0
1475971866,1,2
1476058180,4,3
1476144733,1,0
1476317646,4,6
1476454617,3,1
1476595939,3,2
1476749650,2,1
1476869486,0,4
1477114032,1,2
1477203507,0,1
1477318824,0,2
1477480591,0,1
1477577640,0,7
1477743335,1,0
1477995411,0,1
1478140250,0,5
1478306390,0,3
1478392867,0,4
1478565500,0,5
1478651935,0,8
1478794562,2,0
1478911047,0,6
1479170253,1,1
1479256689,0,3
1479429476,0,1
1479543340,0,2
1479623401,1,0
1479688547,0,1
1480120741,2,0
1480221005,0,1
1480552671,0,1
