DateTime,Entries,UniqueIPs
1438136187,0,0
1438136187,0,0
1438136187,0,0
1438136187,0,0
1438136187,126,627200
1438136187,126,627200
1438136187,126,627200
1440631768,135,624128
1440631768,135,624128
1443512099,115,625152
1446103148,114,624640
1448836885,115,625152
1451465577,124,625408
1454025634,121,625920
1454452580,122,625664
1456617637,119,626944
1457913920,119,625920
1464584821,120,626944
1467243763,122,628224
1469759141,121,627968
1472424244,121,628992
1475106770,123,629760
1477611060,123,629248
1479089381,122,629760
1480463219,124,632832
1481597487,123,632576
1483056452,123,631552
1485219556,124,632320
1488152366,124,631296
1490917929,125,632064
1493318955,126,632320
1496154684,130,632064
1498709715,129,634112
1501291994,129,633088
1504170069,130,633344
1506621513,129,633088
1509242222,138,633344
1510612529,139,634368
1511913666,129,634112
1514507841,130,634624
1517223854,133,638208
1522340070,134,638464
1525042003,133,638976
1527721309,132,638720
1527721309,132,638720
1527721309,132,638720
1527721309,132,638720
1527721309,132,638720
1527721309,132,638720
1530232714,133,638208
1532913201,134,638720
1535506363,135,646912
1537947468,134,647168
1540940373,140,641536
1543448525,143,643072
1545955913,146,644096
1548772257,142,641792
1550036991,142,641792
1551310831,146,644352
1552517753,145,643328
1553816934,145,644352
1556577911,150,646656
1559170675,156,648192
1561674960,156,649216
1564477833,158,649472
1567080595,162,651008
1569797722,159,650240
1572392072,154,647424
1574934812,156,649472
1577748902,156,649984
1582800599,159,653056
1585610296,160,653824
1590623862,164,657664
1594682835,163,657920
1596061956,165,659456
1598571048,165,655616
1601420904,168,656384
1604015514,206,656128
1606693232,208,656896
1609370978,206,652288
1611877030,208,653568
1614293348,208,653568
1615765029,213,658176
1617143476,213,658944
1619736557,214,658688
1622414641,213,658944
1624921861,210,656640
1627601515,209,656384
1630278829,213,658176
1632958565,210,657408
1635464703,214,659200
